manufacturer_name,model_name,variant_name,dimension,reported_scop,tbiv_c,tol_c,pdh_m7,cop_m7,pdh_p2,cop_p2,pdh_p7,cop_p7,pdh_p12,cop_p12,pdh_tbiv,cop_tbiv,pdh_tol,cop_tol
Johnson Controls-Hitachi AirConditioning Spain,RASM-3VTW2E,RASM-3VTW2E & ATW-CBX-01 - Heating Only,5_3_0_0,3.37,-7.0,-10.0,5.3,2.2,3.2,3.14,2.86,4.94,2.8,7.28,5.3,2.2,5.3,1.86
Johnson Controls-Hitachi AirConditioning Spain,RASM-3VTW2E,RASM-3VTW2E & ATW-CBX-01 - Heating Only,0_10_0_0,,,,,,,,,,,,,,,
Johnson Controls-Hitachi AirConditioning Spain,RASM-3VTW2E,RASM-3VTW2E & ATW-CBX-01 - Heating Only,4_3_0_0,4.67,-7.0,-10.0,5.3,2.91,3.2,4.53,2.89,6.89,2.96,9.27,5.3,2.91,5.31,2.89
Johnson Controls-Hitachi AirConditioning Spain,RASM-3VTW2E,RASM-3VTW2E & ATW-CBX-01 - With Cooling Kit,5_10_0_0,,,,,,,,,,,,,,,
Johnson Controls-Hitachi AirConditioning Spain,RASM-3VTW2E,RASM-3VTW2E & ATW-CBX-01 - With Cooling Kit,7_4_0_0,,,,,,,,,,,,,,,
Johnson Controls-Hitachi AirConditioning Spain,RASM-3VTW2E,RASM-3VTW2E & ATW-CBX-01 - With Cooling Kit,6_4_0_0,,,,,,,,,,,,,,,
Johnson Controls-Hitachi AirConditioning Spain,RASM-3VTW2E,RASM-3VTW2E & HWD-W2E-220S(-K) - Heating Only,5_3_0_0,3.37,-7.0,-10.0,5.3,2.2,3.2,3.14,2.86,4.94,2.8,7.28,5.3,2.2,5.3,1.86
Johnson Controls-Hitachi AirConditioning Spain,RASM-3VTW2E,RASM-3VTW2E & HWD-W2E-220S(-K) - Heating Only,0_10_0_0,,,,,,,,,,,,,,,
Johnson Controls-Hitachi AirConditioning Spain,RASM-3VTW2E,RASM-3VTW2E & HWD-W2E-220S(-K) - Heating Only,4_3_0_0,4.67,-7.0,-10.0,5.3,2.91,3.2,4.53,2.89,6.89,2.96,9.27,5.3,2.91,5.31,2.89
Johnson Controls-Hitachi AirConditioning Spain,RASM-3VTW2E,RASM-3VTW2E & HWD-W2E-220S(-K) - Heating Only,0_3_0_0,,,,,,,,,,,,,,,
Johnson Controls-Hitachi AirConditioning Spain,RASM-3VTW2E,RASM-3VTW2E & HWD-W2E-220S(-K) - With Cooling Kit,4_10_0_0,,,,,,,,,,,,,,,
Johnson Controls-Hitachi AirConditioning Spain,RASM-3VTW2E,RASM-3VTW2E & HWD-W2E-220S(-K) - With Cooling Kit,5_10_0_0,,,,,,,,,,,,,,,
Johnson Controls-Hitachi AirConditioning Spain,RASM-3VTW2E,RASM-3VTW2E & HWD-W2E-220S(-K) - With Cooling Kit,7_4_0_0,,,,,,,,,,,,,,,
Johnson Controls-Hitachi AirConditioning Spain,RASM-3VTW2E,RASM-3VTW2E & HWD-W2E-220S(-K) - With Cooling Kit,6_4_0_0,,,,,,,,,,,,,,,
Johnson Controls-Hitachi AirConditioning Spain,RASM-3VTW2E,RASM-3VTW2E & HWM-W2E - Heating Only,4_3_0_0,4.67,-7.0,-10.0,5.3,2.91,3.2,4.53,2.89,6.89,2.96,9.27,5.3,2.91,5.31,2.89
Johnson Controls-Hitachi AirConditioning Spain,RASM-3VTW2E,RASM-3VTW2E & HWM-W2E - Heating Only,5_3_0_0,3.37,-7.0,-10.0,5.3,2.2,3.2,3.14,2.86,4.94,2.8,7.28,5.3,2.2,5.3,1.86
Johnson Controls-Hitachi AirConditioning Spain,RASM-3VTW2E,RASM-3VTW2E & HWM-W2E - Heating Only,0_10_0_0,,,,,,,,,,,,,,,
Johnson Controls-Hitachi AirConditioning Spain,RASM-3VTW2E,RASM-3VTW2E & HWM-W2E - With Cooling Kit,5_3_0_0,3.41,-7.0,-10.0,5.3,2.2,3.2,3.14,2.86,4.94,2.8,7.28,5.3,2.2,5.3,1.86
Johnson Controls-Hitachi AirConditioning Spain,RASM-3VTW2E,RASM-3VTW2E & HWM-W2E - With Cooling Kit,4_3_0_0,4.76,-7.0,-10.0,5.3,2.91,3.2,4.53,2.89,6.89,2.96,9.27,5.3,2.91,5.31,2.89
Johnson Controls-Hitachi AirConditioning Spain,RASM-3VTW2E,RASM-3VTW2E & HWM-W2E - With Cooling Kit,0_10_0_0,,,,,,,,,,,,,,,
Johnson Controls-Hitachi AirConditioning Spain,RASM-3VTW2E,RASM-3VTW2E & HWM-W2E-B - Heating Only,5_10_0_0,,,,,,,,,,,,,,,
Johnson Controls-Hitachi AirConditioning Spain,RASM-3VTW2E,RASM-3VTW2E & HWM-W2E-B - With Cooling Kit,4_3_0_0,4.76,-7.0,-10.0,5.3,2.91,3.2,4.53,2.89,6.89,2.96,9.27,5.3,2.91,5.31,2.89
Johnson Controls-Hitachi AirConditioning Spain,RASM-3VTW2E,RASM-3VTW2E & HWM-W2E-B - With Cooling Kit,5_3_0_0,3.41,-7.0,-10.0,5.3,2.2,3.2,3.14,2.86,4.94,2.8,7.28,5.3,2.2,5.3,1.86
Johnson Controls-Hitachi AirConditioning Spain,RASM-3VTW2E,RASM-3VTW2E & HWM-W2E-B - With Cooling Kit,0_10_0_0,,,,,,,,,,,,,,,
Johnson Controls-Hitachi AirConditioning Spain,RASM-4(V)TW2E,RASM-4TW2E & ATW-CBX-01 - Heating Only,4_10_0_0,,,,,,,,,,,,,,,
Johnson Controls-Hitachi AirConditioning Spain,RASM-4(V)TW2E,RASM-4TW2E & ATW-CBX-01 - Heating Only,5_10_0_0,,,,,,,,,,,,,,,
Johnson Controls-Hitachi AirConditioning Spain,RASM-4(V)TW2E,RASM-4TW2E & ATW-CBX-01 - With Cooling Kit,4_3_0_0,4.58,-7.0,-10.0,8.9,2.87,5.4,4.3,5.0,6.73,5.4,9.21,8.9,2.87,8.9,2.82
Johnson Controls-Hitachi AirConditioning Spain,RASM-4(V)TW2E,RASM-4TW2E & ATW-CBX-01 - With Cooling Kit,0_10_0_0,,,,,,,,,,,,,,,
Johnson Controls-Hitachi AirConditioning Spain,RASM-4(V)TW2E,RASM-4TW2E & ATW-CBX-01 - With Cooling Kit,5_3_0_0,3.68,-7.0,-10.0,8.9,2.29,5.4,3.47,5.0,5.37,5.0,7.69,8.9,2.29,8.9,2.03
Johnson Controls-Hitachi AirConditioning Spain,RASM-4(V)TW2E,RASM-4TW2E & HWD-W2E-220S(-K) - Heating Only,4_3_0_0,4.54,-7.0,-10.0,8.9,2.87,5.4,4.3,5.0,6.8,5.0,8.92,8.9,2.87,8.9,2.82
Johnson Controls-Hitachi AirConditioning Spain,RASM-4(V)TW2E,RASM-4TW2E & HWD-W2E-220S(-K) - Heating Only,0_10_0_0,,,,,,,,,,,,,,,
Johnson Controls-Hitachi AirConditioning Spain,RASM-4(V)TW2E,RASM-4TW2E & HWD-W2E-220S(-K) - Heating Only,5_3_0_0,3.65,-7.0,-10.0,8.9,2.29,5.4,3.47,5.0,5.37,5.0,7.69,8.9,2.29,8.9,2.03
Johnson Controls-Hitachi AirConditioning Spain,RASM-4(V)TW2E,RASM-4TW2E & HWD-W2E-220S(-K) - Heating Only,0_3_0_0,,,,,,,,,,,,,,,
Johnson Controls-Hitachi AirConditioning Spain,RASM-4(V)TW2E,RASM-4TW2E & HWD-W2E-220S(-K) - With Cooling Kit,4_3_0_0,4.54,-7.0,-10.0,8.9,2.87,5.4,4.3,5.0,6.8,5.0,8.92,8.9,2.87,8.9,2.82
